CompanyName,CurrentPrice,DayVolume,FiveDayAvgVolume,TenDayAvgVolume,ThirtyDayAvgVolume,VolumeRating,EPS,EPSRating,StandaloneProfit,Recommendation,News,API
Dynacons Sys,16.25,5450,2480,1950,2118,5 star,0.98,1 star,Yes,,14.11.2014@ Dynacons Sys standalone Sep '14 total income from operations at Rs 29.49 crore,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/dynaconssystemssolutions/DSS01
