Symbol,Price,Ask,Day Range,Day Low,Day High,52 wk Low,52 wk High,Change from 50 days,Change from 200 days,Last Trade Date,Commission,AMUM Proj,Yahoo Rating,CNN Rating,The Street Rating,Market Watch
"COVR",1.30,1.33,"1.27 - 1.38",1.27,1.38,1.00,1.72,-0.1018,-0.0022,"7/5/2013",-0.08,amum proj,Strong Buy,Buy,Sell,Strong Buy
